package,number_of_classes,number_of_tests,density,normalized_density,diversity,uniqueness,ddu,unit_vs_integration
org.apache.commons.csv,16,259,0.24179536679536678,0.48359073359073357,0.8299362485408996,0.875,0.35118079435725563,0.3776595744680851
