package,number_of_classes,number_of_tests,density,normalized_density,diversity,uniqueness,ddu,unit_vs_integration
org.apache.commons.io,157,1176,0.024372806447419734,0.048745612894839474,0.97608336951802,0.8980891719745223,0.04273088709420286,0.21613236814891418
org.apache.commons.io.input,43,252,0.04448135843484681,0.08896271686969359,0.9437171947132107,0.8372093023255814,0.07028844747767403,0.7872340425531915
org.apache.commons.io.output,29,367,0.07075072817814526,0.14150145635629052,0.815562603296556,0.9655172413793104,0.11142387211218376,0.5956521739130435
org.apache.commons.io.filefilter,26,85,0.17058823529411765,0.3411764705882353,0.9745098039215686,1.0,0.332479815455594,0.04938271604938271
org.apache.commons.io.serialization,8,30,0.4041666666666667,0.8083333333333333,0.9149425287356322,0.875,0.6471312260536399,0.42857142857142855
org.apache.commons.io.testtools,4,556,0.41861510791366907,0.8372302158273381,0.5230410266381489,1.0,0.4379057516188099,0.4826666666666667
org.apache.commons.io.monitor,6,11,0.8333333333333334,0.33333333333333326,0.7636363636363637,0.5,0.12727272727272726,0.0
org.apache.commons.io.comparator,12,69,0.21014492753623187,0.42028985507246375,0.9629156010230179,0.8333333333333334,0.33725304866748207,0.21052631578947367
org.apache.commons.io.input.compatibility,3,7,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
