class_name,num_of_transactions,normalized_density,diversity,uniqueness,ddu,average_effort
org.jsoup.helper.DataUtil,2,0.37681159420289856,1.0,0.043478260869565216,0.01638311279143037,8.319847670250892
org.jsoup.helper.DataUtil,3,0.36714975845410636,1.0,0.057971014492753624,0.021284043968353993,7.696406810035841
org.jsoup.helper.DataUtil,4,0.3188405797101449,1.0,0.07246376811594203,0.023104389834068473,7.482302867383513
org.jsoup.helper.DataUtil,5,0.27826086956521734,1.0,0.08695652173913043,0.02419659735349716,7.466810035842286
org.jsoup.helper.DataUtil,6,0.28019323671497587,1.0,0.10144927536231885,0.028425400826156973,7.516469534050195
org.jsoup.helper.DataUtil,7,0.31055900621118004,1.0,0.13043478260869565,0.04050769646232783,7.399032258064522
org.jsoup.helper.DataUtil,8,0.30434782608695654,1.0,0.14492753623188406,0.04410838059231254,7.339390681003586
org.jsoup.helper.DataUtil,9,0.3413848631239935,1.0,0.2028985507246377,0.06926649396718709,7.175080645161294
org.jsoup.helper.DataUtil,10,0.32463768115942027,0.9777777777777777,0.2028985507246377,0.06440477023967887,7.151384897506428
org.jsoup.helper.DataUtil,11,0.3162055335968379,0.9818181818181818,0.2318840579710145,0.07198987642362792,7.163373051367248
org.jsoup.helper.HttpConnection,2,0.045592705167173286,1.0,0.0121580547112462,0.0005543186038562102,9.621384217335041
org.jsoup.helper.HttpConnection,3,0.046605876393110424,1.0,0.015197568389057751,0.0007082959938162678,9.63796895213454
org.jsoup.helper.HttpConnection,4,0.04407294832826747,1.0,0.02127659574468085,0.0009377223048567546,9.622496765847332
org.jsoup.helper.HttpConnection,5,0.04984802431610946,1.0,0.030395136778115502,0.0015151375172069747,9.618450840879706
org.jsoup.helper.HttpConnection,6,0.05369807497467072,1.0,0.03343465045592705,0.0017953763669342792,9.605054980595073
org.jsoup.helper.HttpConnection,7,0.05644811115935733,1.0,0.0364741641337386,0.0020588976714659207,9.602124838292356
org.jsoup.helper.HttpConnection,8,0.07294832826747721,1.0,0.03951367781155015,0.002882456740052291,9.746950194049157
org.jsoup.helper.HttpConnection,9,0.0871327254305978,1.0,0.0486322188449848,0.004237457771700805,9.861351875808534
org.jsoup.helper.HttpConnection,10,0.08328267477203644,1.0,0.05167173252279635,0.004303360094603707,9.871261319534272
org.jsoup.helper.HttpConnection,11,0.08068527217463384,1.0,0.057750759878419454,0.004659635779082198,9.870397800776196
org.jsoup.helper.HttpConnection,12,0.08459979736575485,1.0,0.06382978723404255,0.0053999870658992455,9.879518111254848
org.jsoup.helper.HttpConnection,13,0.09305588028992284,1.0,0.0729483282674772,0.0067882709026083525,9.85512152788481
org.jsoup.helper.HttpConnection,14,0.09031697785497173,1.0,0.07598784194528875,0.006862992238219736,9.73926679586563
org.jsoup.helper.HttpConnection,15,0.09766970618034443,1.0,0.0790273556231003,0.007718578603917796,9.70343340414671
org.jsoup.helper.HttpConnection,16,0.0957446808510638,1.0,0.08206686930091185,0.007857466209661771,9.693981374039447
org.jsoup.helper.HttpConnection,17,0.09511889862327916,1.0,0.08814589665653495,0.008384340608130989,9.722403128070951
org.jsoup.helper.HttpConnection,18,0.0928740290442418,1.0,0.0911854103343465,0.008468756447803203,9.686211637970228
org.jsoup.helper.HttpConnection,19,0.09822428411454165,1.0,0.1033434650455927,0.010150837872019501,9.643370123423923
