parent,number_of_components,number_of_tests,unit_vs_integration,density,normalized_density,diversity,uniqueness,ddu
org.apache.commons.numbers.core.ArithmeticUtils,25,34,0.36,0.1011764705882353,0.20235294117647062,0.966131907308378,0.88,0.17203967704728954
org.apache.commons.numbers.core.Precision,22,14,0.16666666666666666,0.09740259740259741,0.19480519480519476,0.989010989010989,0.6363636363636364,0.12260466805921348
