parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
org.apache.commons.validator.routines.DateValidator,19,8,0,8,0.23684210526315788,0.4736842105263157,0.7857142857142857,0.21052631578947367,0.0783537791848041
org.apache.commons.validator.GenericValidatorImpl,13,90,74,16,0.09316239316239316,0.18632478632478633,0.8938826466916354,0.9230769230769231,0.1537407629023878
org.apache.commons.validator.UrlValidator,11,4,0,4,0.6136363636363636,0.7727272727272727,0.8333333333333334,0.36363636363636365,0.23415977961432508
org.apache.commons.validator.routines.checkdigit.ISSNCheckDigit,4,10,1,9,0.525,0.95,0.5111111111111111,0.75,0.36416666666666664
org.apache.commons.validator.Msg,11,0,0,0,0,0.0,0,0,0.0
org.apache.commons.validator.routines.checkdigit.SedolCheckDigit,4,7,0,7,0.7857142857142857,0.4285714285714286,0.2857142857142857,0.5,0.061224489795918366
org.apache.commons.validator.Var,14,18,0,18,0.38095238095238093,0.7619047619047619,0.11111111111111116,0.21428571428571427,0.018140589569161005
org.apache.commons.validator.routines.CreditCardValidator,9,11,0,11,0.41414141414141414,0.8282828282828283,0.7272727272727273,0.7777777777777778,0.4685236200387716
org.apache.commons.validator.routines.RegexValidator,8,106,74,32,0.22287735849056603,0.445754716981132,0.7288409703504043,1.0,0.3248843004627981
org.apache.commons.validator.EmailValidator,8,1,0,1,0.25,0.5,0,0.25,0.0
org.apache.commons.validator.FormSetFactory,4,107,0,107,1.0,0.0,0.0,0.25,0.0
org.apache.commons.validator.routines.checkdigit.ISBNCheckDigit,3,7,4,3,0.5238095238095238,0.9523809523809523,0.8571428571428572,1.0,0.8163265306122449
org.apache.commons.validator.routines.checkdigit.CheckDigitException,3,56,56,0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0
org.apache.commons.validator.routines.EmailValidator,8,31,0,31,0.4959677419354839,0.9919354838709677,0.5333333333333333,0.875,0.4629032258064516
org.apache.commons.validator.routines.AbstractFormatValidator,11,130,36,94,0.2762237762237762,0.5524475524475524,0.7351222420989862,0.8181818181818182,0.3322771227796435
org.apache.commons.validator.ValidatorResults,9,100,0,100,0.4477777777777778,0.8955555555555555,0.11616161616161613,0.5555555555555556,0.05779398927547075
org.apache.commons.validator.ResultPair,1,0,0,0,0,0.0,0,0,0.0
org.apache.commons.validator.routines.InetAddressValidator,5,19,0,19,0.6,0.8,0.8362573099415205,1.0,0.6690058479532164
org.apache.commons.validator.ValidatorException,2,1,1,0,0.5,1.0,0,1.0,0.0
org.apache.commons.validator.routines.checkdigit.LuhnCheckDigit,2,22,22,0,0.5,1.0,0.09090909090909094,1.0,0.09090909090909094
org.apache.commons.validator.routines.checkdigit.ISINCheckDigit,3,7,1,6,0.6190476190476191,0.7619047619047619,0.5238095238095238,1.0,0.39909297052154197
org.apache.commons.validator.routines.checkdigit.ABANumberCheckDigit,2,7,7,0,0.5,1.0,0.2857142857142857,1.0,0.2857142857142857
org.apache.commons.validator.routines.checkdigit.IBANCheckDigit,4,8,0,8,0.53125,0.9375,0.75,1.0,0.703125
org.apache.commons.validator.routines.checkdigit.EAN13CheckDigit,2,18,18,0,0.5,1.0,0.11111111111111116,1.0,0.11111111111111116
