parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
com.google.zxing.pdf417.decoder.ec.ModulusPoly,13,9,1,8,0.6068376068376068,0.7863247863247864,0.5555555555555556,0.3076923076923077,0.1344144933888524
com.google.zxing.client.result.SMSTOMMSTOResultParser,2,32,32,0,0.5,1.0,0.0625,1.0,0.0625
com.google.zxing.pdf417.decoder.Codeword,12,6,0,6,0.7638888888888888,0.4722222222222223,0.6,0.3333333333333333,0.09444444444444446
com.google.zxing.oned.rss.expanded.BitArrayBuilder,2,55,55,0,0.5,1.0,0.0,1.0,0.0
com.google.zxing.client.result.AddressBookParsedResult,19,16,0,16,0.4605263157894737,0.9210526315789473,0.4,0.21052631578947367,0.0775623268698061
com.google.zxing.datamatrix.encoder.HighLevelEncoder,16,21,0,21,0.8244047619047619,0.3511904761904763,0.6238095238095238,0.25,0.054768990929705226
com.google.zxing.oned.CodaBarReader,8,52,4,48,0.9038461538461539,0.1923076923076923,0.47285067873303166,0.5,0.04546641141663765
com.google.zxing.pdf417.PDF417ResultMetadata,9,4,2,2,0.3888888888888889,0.7777777777777778,0.8333333333333334,0.4444444444444444,0.28806584362139914
com.google.zxing.maxicode.decoder.DecodedBitStreamParser,10,1,0,1,0.8,0.3999999999999999,0,0.2,0.0
com.google.zxing.datamatrix.detector.Detector,19,32,0,32,0.8026315789473685,0.39473684210526305,0.6693548387096775,0.2631578947368421,0.06953131981056206
com.google.zxing.oned.EAN13Reader,4,49,0,49,0.8112244897959183,0.37755102040816335,0.37755102040816324,0.5,0.07127238650562266
com.google.zxing.qrcode.QRCodeWriter,4,2,0,2,0.75,0.5,0.0,0.5,0.0
com.google.zxing.oned.Code39Writer,4,1,0,1,1.0,0.0,0,0.25,0.0
com.google.zxing.oned.UPCEWriter,4,3,0,3,0.75,0.5,0.0,0.5,0.0
com.google.zxing.oned.rss.expanded.decoders.CurrentParsingState,13,57,28,29,0.33468286099865047,0.6693657219973009,0.7092731829573935,0.5384615384615384,0.2556416994942458
com.google.zxing.qrcode.QRCodeReader,7,50,0,50,0.5371428571428571,0.9257142857142857,0.21959183673469385,0.7142857142857143,0.14519950020824657
