parent,number_of_components,number_of_tests,unit_vs_integration,density,normalized_density,diversity,uniqueness,ddu
org.jsoup.parser,14,495,0.08552631578947369,0.706060606060606,0.5878787878787879,0.6779699832331412,0.9285714285714286,0.37009530253549394
org.jsoup.nodes,13,466,0.0378619153674833,0.45675140310333445,0.9135028062066689,0.9026904794868245,1.0,0.8246102861472576
org.jsoup,48,526,0.039525691699604744,0.4406289607097592,0.8812579214195184,0.9826688393988774,0.9375,0.8118606551741112
org.jsoup.select,8,419,0.309375,0.5787589498806682,0.8424821002386635,0.7934476025168149,1.0,0.6684654025976985
org.jsoup.safety,2,31,0.03333333333333333,0.9838709677419355,0.032258064516129004,0.06451612903225812,1.0,0.0020811654526534857
org.jsoup.helper,5,519,0.17954545454545454,0.38188824662813103,0.7637764932562621,0.41230908860966664,1.0,0.3149119898359766
