parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
com.google.inject.internal,1272,797,1,796,0.18747879232657055,0.3749575846531411,0.9991708857966116,0.46540880503144655,0.17436387388401722
com.google.inject.spi,292,734,0,734,0.17384102870366913,0.34768205740733826,0.9978625409369877,0.5787671232876712,0.20079682982881494
com.google.inject.multibindings,39,121,8,113,0.0979020979020979,0.19580419580419584,0.912396694214876,0.6410256410256411,0.11451993651612218
com.google.inject,1866,819,1,818,0.16891760139348563,0.3378352027869713,0.9998447626809485,0.4887459807073955,0.1650899654009101
com.google.inject.internal.util,54,717,0,717,0.23459372901492845,0.46918745802985695,0.8544992714834467,0.4444444444444444,0.1781868182558591
com.google.inject.matcher,37,627,3,624,0.14341135393766974,0.2868227078753395,0.2602585464532665,0.7297297297297297,0.05447290940860796
com.google.inject.util,57,737,407,330,0.07207979242543265,0.14415958485086533,0.6782306353607457,0.6491228070175439,0.06346697425595645
com.google.inject.name,10,206,0,206,0.5310679611650485,0.937864077669903,0.745725787354961,0.9,0.6294504849770904
