parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
com.google.zxing.oned.rss.expanded,132,127,2,125,0.23556430446194226,0.47112860892388453,0.9477565304336958,0.4166666666666667,0.18604800657573098
com.google.zxing.aztec.decoder,15,21,0,21,0.6222222222222222,0.7555555555555555,0.6095238095238096,0.5333333333333333,0.24561552028218697
com.google.zxing.oned,309,150,3,147,0.210571736785329,0.42114347357065807,0.9821029082774049,0.41423948220064727,0.17133203063126645
com.google.zxing.common,165,269,5,264,0.15014081333783935,0.3002816266756787,0.9732841369361371,0.5515151515151515,0.16118545630891135
com.google.zxing.client.result,221,74,0,74,0.12162162162162163,0.2432432432432432,0.9770455386893743,0.38009049773755654,0.09033220340579268
com.google.zxing.datamatrix.decoder,51,51,0,51,0.2625913110342176,0.5251826220684352,0.7105882352941176,0.1568627450980392,0.058539387078077945
com.google.zxing.maxicode,21,49,0,49,0.3469387755102041,0.6938775510204082,0.32568027210884354,0.23809523809523808,0.05380529276822488
com.google.zxing.qrcode.encoder,80,46,12,34,0.19592391304347825,0.39184782608695645,0.996135265700483,0.6375,0.24883756695022047
com.google.zxing.oned.rss,174,127,1,126,0.2746854918997194,0.5493709837994388,0.970628671416073,0.4367816091954023,0.23290734101783944
com.google.zxing,1606,406,13,393,0.04813537902815182,0.09627075805630358,0.996192908836587,0.3244084682440847,0.031112149706469763
com.google.zxing.qrcode.detector,52,33,0,33,0.432983682983683,0.865967365967366,0.8636363636363636,0.3269230769230769,0.24449952727924756
com.google.zxing.common.reedsolomon,33,85,2,83,0.6752228163992869,0.6495543672014261,0.7997198879551821,0.3333333333333333,0.17315384858637456
com.google.zxing.pdf417.detector,11,50,0,50,0.8381818181818181,0.3236363636363637,0.35020408163265304,0.2727272727272727,0.030910575139146572
com.google.zxing.datamatrix.encoder,114,24,0,24,0.3855994152046784,0.7711988304093568,0.9855072463768116,0.2807017543859649,0.2133395188114366
com.google.zxing.pdf417.decoder.ec,29,9,0,9,0.6245210727969349,0.7509578544061302,0.6944444444444444,0.20689655172413793,0.10789624344915663
com.google.zxing.multi.qrcode,14,1,0,1,0.9285714285714286,0.1428571428571428,0,0.14285714285714285,0.0
com.google.zxing.pdf417,230,61,0,61,0.10969351389878831,0.21938702779757668,0.5912568306010929,0.12173913043478261,0.015791279149810843
com.google.zxing.aztec,107,76,1,75,0.22749631087063454,0.4549926217412691,0.7428070175438597,0.2336448598130841,0.07896535335516205
com.google.zxing.pdf417.decoder,143,15,0,15,0.36596736596736595,0.7319347319347319,0.9333333333333333,0.1048951048951049,0.07165794578381991
com.google.zxing.aztec.encoder,54,21,1,20,0.6631393298059964,0.6737213403880071,0.9428571428571428,0.2037037037037037,0.12939727331261722
com.google.zxing.oned.rss.expanded.decoders,87,59,0,59,0.3874926943308007,0.7749853886616014,0.8725891291642315,0.3793103448275862,0.2565062786027425
com.google.zxing.common.detector,11,111,55,56,0.47338247338247336,0.9467649467649467,0.6425880425880426,0.6363636363636364,0.3871508034116924
com.google.zxing.pdf417.encoder,46,7,0,7,0.20186335403726707,0.40372670807453415,1.0,0.2391304347826087,0.09654334323521468
com.google.zxing.datamatrix,195,75,0,75,0.16574358974358974,0.33148717948717943,0.9527927927927928,0.22564102564102564,0.07126614462983694
com.google.zxing.datamatrix.detector,19,32,0,32,0.8026315789473685,0.39473684210526305,0.6693548387096775,0.2631578947368421,0.06953131981056206
com.google.zxing.aztec.detector,25,54,0,54,0.54,0.9199999999999999,0.49126484975541584,0.2,0.09039273235499651
com.google.zxing.qrcode.decoder,73,93,9,84,0.25438208867285317,0.5087641773457063,0.9375876577840112,0.5342465753424658,0.25484150031064157
com.google.zxing.multi,19,2,0,2,0.47368421052631576,0.9473684210526315,1.0,0.15789473684210525,0.14958448753462603
com.google.zxing.qrcode,216,118,13,105,0.13280759573132456,0.2656151914626491,0.9885557004201072,0.4861111111111111,0.1276408251020875
com.google.zxing.maxicode.decoder,16,49,8,41,0.28188775510204084,0.5637755102040817,0.3129251700680272,0.25,0.04410488685270027
com.google.zxing.multi.qrcode.detector,10,1,0,1,0.9,0.19999999999999996,0,0.2,0.0
