parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
org.apache.commons.io.input.Tailer,20,10,10,0,0.255,0.51,0.5111111111111111,0.2,0.05213333333333334
org.apache.commons.io.input.CharSequenceInputStream,10,28,28,0,0.45,0.9,0.8783068783068784,0.8,0.6323809523809525
org.apache.commons.io.monitor.CollectionFileListener,15,7,0,7,0.8285714285714286,0.34285714285714275,0.9523809523809523,0.4,0.13061224489795914
org.apache.commons.io.TaggedIOException,4,5,1,4,0.6,0.8,0.8,1.0,0.6400000000000001
org.apache.commons.io.output.BrokenOutputStream,3,4,3,1,0.5,1.0,1.0,1.0,1.0
org.apache.commons.io.input.ProxyInputStream,12,107,0,107,0.1791277258566978,0.35825545171339557,0.7580673602539234,0.9166666666666666,0.2489499508622048
org.apache.commons.io.input.BOMInputStream,15,60,38,22,0.5311111111111111,0.9377777777777778,0.8581920903954803,0.6,0.4828760828625236
org.apache.commons.io.output.StringBuilderWriter,9,66,12,54,0.3367003367003367,0.6734006734006734,0.35104895104895106,0.8888888888888888,0.21013031114041217
org.apache.commons.io.output.NullOutputStream,3,7,1,6,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.6666666666666666,0.16326530612244894
org.apache.commons.io.input.ObservableInputStream,19,3,2,1,0.543859649122807,0.9122807017543859,1.0,0.3157894736842105,0.28808864265927975
org.apache.commons.io.monitor.FileAlterationMonitor,9,4,4,0,0.5,1.0,1.0,0.5555555555555556,0.5555555555555556
org.apache.commons.io.filefilter.PrefixFileFilter,3,3,0,3,0.6666666666666666,0.6666666666666667,1.0,1.0,0.6666666666666667
org.apache.commons.io.HexDump,3,1,1,0,1.0,0.0,0,0.3333333333333333,0.0
org.apache.commons.io.ByteOrderMark,7,68,8,60,0.3445378151260504,0.6890756302521008,0.7190517998244074,1.0,0.49548107214791093
org.apache.commons.io.filefilter.MagicNumberFileFilter,2,4,0,4,1.0,0.0,0.0,0.5,0.0
org.apache.commons.io.filefilter.HiddenFileFilter,1,5,0,5,1.0,0.0,0.0,1.0,0.0
