parent,number_of_components,number_of_tests,unit_vs_integration,density,normalized_density,diversity,uniqueness,ddu
org.apache.wicket.util.lang,35,37,0.15625,0.11505791505791506,0.23011583011583014,0.9669669669669669,0.6,0.13350864377891405
org.apache.wicket.markup.html.media.video,20,3,0.0,0.38333333333333336,0.7666666666666667,0.6666666666666667,0.15,0.07666666666666667
org.apache.wicket.core.util.string,42,241,0.11574074074074074,0.1019561351511559,0.20391227030231174,0.5705739972337482,0.42857142857142855,0.0498630167791708
org.apache.wicket.queueing,57,24,0.09090909090909091,0.2134502923976608,0.42690058479532156,0.7246376811594203,0.19298245614035087,0.05969878505909658
org.apache.wicket.markup.html.form.onFormValidateModelObjects,43,1,0.0,0.6511627906976745,0.6976744186046511,0,0.046511627906976744,0.0
org.apache.wicket.markup.parser,227,1491,0.0,0.25697503671071953,0.5139500734214391,0.841735873856112,0.5638766519823789,0.2439387991794512
org.apache.wicket.core.request.handler,135,1069,0.10662525879917184,0.2421647091431937,0.4843294182863874,0.9373841631543358,0.5407407407407407,0.24549777059965217
org.apache.wicket.markup.transformer,33,5,0.0,0.3393939393939394,0.6787878787878788,0.7,0.15151515151515152,0.07199265381083564
org.apache.wicket.markup.outputTransformer,10,3,0.0,0.36666666666666664,0.7333333333333333,1.0,0.4,0.29333333333333333
org.apache.wicket.markup.resolver,86,1442,0.0,0.09913556752572332,0.19827113505144667,0.6155986605849497,0.4186046511627907,0.051092977048044386
org.apache.wicket.markup.repeater,38,81,0.06578947368421052,0.12248213125406107,0.2449642625081221,0.7935185185185185,0.3157894736842105,0.06138431958171363
org.apache.wicket.dontstoreunrendered,8,3,0.0,0.75,0.5,0.0,0.25,0.0
org.apache.wicket.markup.html.border,58,43,0.0,0.33360064153969526,0.6672012830793905,0.9158361018826136,0.39655172413793105,0.24231175020913218
org.apache.wicket.resource.bundles,34,14,0.0,0.19327731092436976,0.38655462184873945,0.6043956043956045,0.23529411764705882,0.054972215130396046
org.apache.wicket.markup.html.form.upload,56,22,0.0,0.25243506493506496,0.5048701298701299,0.9696969696969697,0.39285714285714285,0.19233147804576378
org.apache.wicket.model.lambda,10,21,0.0,0.5857142857142857,0.8285714285714285,0.719047619047619,0.6,0.357469387755102
org.apache.wicket.util.cookies,31,14,0.0,0.3663594470046083,0.7327188940092166,0.6593406593406593,0.3225806451612903,0.1558423737701276
org.apache.wicket.stateless,33,12,0.0,0.16161616161616163,0.3232323232323233,0.9242424242424242,0.30303030303030304,0.09052879576295557
org.apache.wicket.validation,110,64,0.0,0.08082386363636364,0.16164772727272725,0.9077380952380952,0.33636363636363636,0.049355914563656025
org.apache.wicket.markup.resolver.issue3559,5,1,0.0,1.0,0.0,0,0.2,0.0
org.apache.wicket.ajax.markup.html.ajaxLink,18,5,0.0,0.2111111111111111,0.4222222222222223,0.9,0.2777777777777778,0.10555555555555558
org.apache.wicket.markup.html.link.submitLink,14,6,0.0,0.5,1.0,0.6,0.14285714285714285,0.0857142857142857
org.apache.wicket.markup.html.header.response,10,2,0.0,1.0,0.0,0.0,0.1,0.0
org.apache.wicket.markup.html.header.threelayers,8,2,0.0,0.5,1.0,1.0,0.25,0.25
org.apache.wicket.markup.html.debug,14,1,0.0,0.9285714285714286,0.1428571428571428,0,0.14285714285714285,0.0
org.apache.wicket.stateless.pages,18,4,0.0,0.5277777777777778,0.9444444444444444,0.8333333333333334,0.2777777777777778,0.21862139917695475
org.apache.wicket.authorization,23,1160,0.41291108404384896,0.075,0.15000000000000002,0.47889976495790065,0.5217391304347826,0.03747911204018354
org.apache.wicket.protocol.http.request,22,29,0.11538461538461539,0.5768025078369906,0.8463949843260188,0.5147783251231527,0.3181818181818182,0.13863366122581341
org.apache.wicket.core.util.resource,86,1453,0.7114252061248527,0.3734294723026937,0.7468589446053874,0.7220323108454247,0.4418604651162791,0.23827603496118735
org.apache.wicket.core.util.resource.locator.caching,19,835,0.0,0.49416955562559095,0.9883391112511819,0.4214621117477275,0.6842105263157895,0.2850061766505442
org.apache.wicket.authorization.strategies.page,8,4,1.0,0.375,0.75,0.8333333333333334,0.5,0.3125
org.apache.wicket.markup.html.media.audio,11,2,0.0,0.18181818181818182,0.36363636363636365,0.0,0.18181818181818182,0.0
org.apache.wicket.pageStore.memory,31,41,0.025,0.14634146341463414,0.29268292682926833,0.4621951219512195,0.5161290322580645,0.06982019151426762
org.apache.wicket.resource.aggregator,17,14,0.0,0.27310924369747897,0.5462184873949579,0.8901098901098901,0.5294117647058824,0.2573970764776498
org.apache.wicket.ajax.json,8,165,22.571428571428573,0.1409090909090909,0.28181818181818175,0.08174427198817447,0.375,0.008638883289659345
org.apache.wicket.versioning,8,8,0.0,0.359375,0.71875,0.6785714285714286,0.625,0.30482700892857145
org.apache.wicket.markup.html.image.resource,16,1442,109.92307692307692,0.06679091539528433,0.13358183079056862,0.01791982567199346,0.5,0.001196881560356359
org.apache.wicket.queueing.bodyisachild,23,1,0.0,0.9565217391304348,0.08695652173913038,0,0.08695652173913043,0.0
org.apache.wicket.request.resource.caching,49,356,0.31365313653136534,0.0615684476037606,0.12313689520752125,0.634942237695838,0.6122448979591837,0.04786825456284579
org.apache.wicket.markup.renderStrategy,32,796,0.0,0.40683888190954776,0.8136777638190955,0.007528207073101312,0.15625,0.0009571147963762772
org.apache.wicket.markup.head.internal,9,807,0.0,0.7123778053146083,0.5752443893707835,0.5948478111807047,0.6666666666666666,0.22812191060746106
org.apache.wicket.markup.html.form.feedback,6,2,0.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333
org.apache.wicket.core.util.file,3,1443,0.842911877394636,0.5142065142065142,0.9715869715869716,0.49671137049777825,1.0,0.4825982962147506
org.apache.wicket.redirect.abort,5,2,1.0,0.5,1.0,1.0,0.6,0.6
org.apache.wicket.authentication.strategy,10,8,0.0,0.5,1.0,0.0,0.2,0.0
org.apache.wicket.markup.repeater.util,5,3,0.0,0.6,0.8,0.6666666666666667,0.8,0.42666666666666675
org.apache.wicket.core.util.string.componentrenderer,5,2,1.0,0.5,1.0,1.0,0.4,0.4
org.apache.wicket.serialize.java,13,1459,38.432432432432435,0.09115832762165867,0.1823166552433173,0.04996375554596555,0.46153846153846156,0.004204257597477777
org.apache.wicket.markup.html.autolink.sub,3,3,2.0,0.4444444444444444,0.8888888888888888,0.6666666666666667,0.6666666666666666,0.39506172839506176
org.apache.wicket.markup.resolver.issue3989,4,1,0.0,1.0,0.0,0,0.25,0.0
org.apache.wicket.redirect.intercept,5,2,0.0,0.8,0.3999999999999999,1.0,0.6,0.23999999999999994
org.apache.wicket.queueing.nestedpanels,2,1,0.0,1.0,0.0,0,0.5,0.0
org.apache.wicket.markup.resolver.issue5569,6,1,0.0,1.0,0.0,0,0.16666666666666666,0.0
org.apache.wicket.markup.html.autocomponent,3,2,1.0,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666
org.apache.wicket.markup.html.header.threelayers2,4,1,0.0,1.0,0.0,0,0.25,0.0
org.apache.wicket.queueing.nestedborders,2,1,0.0,1.0,0.0,0,0.5,0.0
org.apache.wicket.util.reference,4,99,0.546875,0.5176767676767676,0.9646464646464648,0.6522366522366523,0.75,0.4718833355196992
org.apache.wicket.markup.html.form.formComponentPanel,3,2,0.0,1.0,0.0,0.0,0.3333333333333333,0.0
org.apache.wicket.core.util.string.interpolator,5,19,0.0,0.7157894736842105,0.5684210526315789,0.5964912280701755,1.0,0.3390581717451524
org.apache.wicket.markup.html.header.inheritance,3,2,0.0,1.0,0.0,0.0,0.3333333333333333,0.0
org.apache.wicket.markup.html.autolink,10,6,0.5,0.18333333333333332,0.3666666666666667,0.9333333333333333,0.7,0.23955555555555558
org.apache.wicket.markup.html.form.imagebutton,4,2,1.0,0.5,1.0,1.0,0.5,0.5
org.apache.wicket.javascript,2,2,1.0,0.75,0.5,1.0,1.0,0.5
org.apache.wicket.markup.html.link.subdir,1,0,-1,0,0.0,0,0,0.0
org.apache.wicket.markup.html.markupId,1,1,-1,1.0,0.0,0,1.0,0.0
org.apache.wicket.markup.loader,8,801,0.0,0.8821785268414482,0.2356429463171037,0.1310081148564295,0.375,0.011576676816081963
org.apache.wicket.core.util.crypt,4,4,0.0,1.0,0.0,0.0,0.25,0.0
org.apache.wicket.redirect,12,5,0.25,0.25,0.5,1.0,0.5833333333333334,0.2916666666666667
org.apache.wicket.markup.html.internal.headeritems,12,8,0.0,0.3958333333333333,0.7916666666666666,0.9642857142857143,0.9166666666666666,0.6997767857142856
org.apache.wicket.noheadnobody,2,1,0.0,1.0,0.0,0,0.5,0.0
org.apache.wicket.queueing.transparentresolvers,4,2,1.0,0.5,1.0,1.0,0.5,0.5
org.apache.wicket.markupFragments,8,7,0.4,0.30357142857142855,0.6071428571428571,0.8571428571428572,0.5,0.2602040816326531
org.apache.wicket.markup.html.tags,2,2,-1,0.5,1.0,1.0,1.0,1.0
org.apache.wicket.util.image,2,2,-1,0.5,1.0,0.0,1.0,0.0
org.apache.wicket.markup.resolver.inparent,2,1,0.0,1.0,0.0,0,0.5,0.0
org.apache.wicket.event,3,1,0.0,0.6666666666666666,0.6666666666666667,0,0.6666666666666666,0.0
org.apache.wicket.markup.resolver.inparent.base,1,1,-1,1.0,0.0,0,1.0,0.0
org.apache.wicket.core.request,279,1639,0.015489467162329617,0.20046973305254318,0.40093946610508635,0.8986300798381335,0.6093189964157706,0.21953535825866058
org.apache.wicket.properties,1,5,-1,1.0,0.0,0.0,1.0,0.0
